country,target_iso3,analysis_scope,n_mentions,n_speeches,n_speakers,first_year,last_year,mean_concreteness,mean_sentiment
NLD,KGZ,external_target_salience,1,1,1,2016,2016,3.313,0.35100001096725464
POL,MLI,external_target_salience,1,1,1,2016,2016,3.217,3.496999979019165
FIN,SVN,reciprocal_asymmetry_candidate,1,1,1,2016,2016,3.177,2.5739998817443848
HRV,HND,external_target_salience,1,1,1,2019,2019,3.169,0.23000000417232513
SRB,PLW,external_target_salience,1,1,1,2017,2017,3.233,3.0969998836517334
PRT,IRN,external_target_salience,1,1,1,2019,2019,3.143,2.38700008392334
SWE,GHA,external_target_salience,1,1,1,2022,2022,3.246,1.4420000314712524
SVN,LKA,external_target_salience,1,1,1,2016,2016,3.325,2.8420000076293945
GRC,KOR,external_target_salience,1,1,1,2017,2017,3.233,5.5279998779296875
FIN,COD,external_target_salience,1,1,1,2019,2019,3.225,1.3730000257492065
POL,HTI,external_target_salience,1,1,1,2021,2021,3.281,3.496999979019165
SRB,MYS,external_target_salience,1,1,1,2019,2019,3.295,2.746000051498413
NOR,GMB,external_target_salience,1,1,1,2017,2017,3.26,2.072999954223633
GRC,HND,external_target_salience,1,1,1,2020,2020,3.27,2.2660000324249268
PRT,YEM,external_target_salience,1,1,1,2018,2018,3.21,4.3460001945495605
GRC,LIE,external_target_salience,1,1,1,2020,2020,3.225,2.9230000972747803
ISL,PER,external_target_salience,1,1,1,2015,2015,3.25,3.1710000038146973
SVN,MEX,external_target_salience,1,1,1,2019,2019,3.2,0.10199999809265137
AUT,JEY,external_target_salience,1,1,1,2016,2016,3.222,0.007000000216066837
FRA,GAB,external_target_salience,1,1,1,2018,2018,3.26,0.9850000143051147
SVN,UGA,external_target_salience,1,1,1,2022,2022,3.231,2.562999963760376
TUR,SVN,reciprocal_asymmetry_candidate,1,1,1,2016,2016,3.26,1.3329999446868896
HUN,PAN,external_target_salience,1,1,1,2016,2016,3.258,1.4839999675750732
HUN,BTN,external_target_salience,1,1,1,2015,2015,3.293,0.5389999747276306
GRC,BDI,external_target_salience,1,1,1,2016,2016,3.245,0.19599999487400055
LVA,BGR,reciprocal_asymmetry_candidate,1,1,1,2021,2021,3.166,0.34299999475479126
ESP,IDN,external_target_salience,1,1,1,2020,2020,3.273,1.8270000219345093
BGR,CHN,external_target_salience,1,1,1,2020,2020,3.218,1.2879999876022339
AUT,CMR,external_target_salience,1,1,1,2015,2015,3.223,0.08299999684095383
LVA,COL,external_target_salience,1,1,1,2017,2017,3.272,3.0899999141693115
BGR,KAZ,external_target_salience,1,1,1,2016,2016,3.137,2.9820001125335693
SRB,THA,external_target_salience,1,1,1,2019,2019,3.186,-0.09600000083446503
ISL,MMR,external_target_salience,1,1,1,2022,2022,3.341,0.7129999995231628
EST,IRN,external_target_salience,1,1,1,2015,2015,3.2,0.2879999876022339
NOR,ARG,external_target_salience,1,1,1,2017,2017,3.252,1.1200000047683716
EST,NPL,external_target_salience,1,1,1,2020,2020,3.244,4.183000087738037
TUR,RWA,external_target_salience,1,1,1,2016,2016,3.256,0.18199999630451202
UKR,PAK,external_target_salience,1,1,1,2019,2019,3.25,0.2540000081062317
SWE,RWA,external_target_salience,1,1,1,2021,2021,3.278,3.4730000495910645
BEL,PAN,external_target_salience,1,1,1,2016,2016,3.216,1.2100000381469727
POL,TUN,external_target_salience,1,1,1,2016,2016,3.25,0.6620000004768372
GRC,NPL,external_target_salience,1,1,1,2020,2020,3.56,0.13300000131130219
FIN,MNE,external_target_salience,1,1,1,2015,2015,3.24,2.809999942779541
PRT,COL,external_target_salience,1,1,1,2016,2016,3.25,3.367000102996826
BEL,KHM,external_target_salience,1,1,1,2020,2020,3.278,1.340999960899353
SRB,NAM,external_target_salience,1,1,1,2017,2017,3.233,3.0969998836517334
SRB,TTO,external_target_salience,1,1,1,2017,2017,3.265,3.0969998836517334
BEL,KIR,external_target_salience,1,1,1,2015,2015,3.233,1.8650000095367432
SRB,LCA,external_target_salience,1,1,1,2017,2017,3.265,3.0969998836517334
TUR,BRA,external_target_salience,1,1,1,2016,2016,3.132,2.867000102996826
SWE,ZWE,external_target_salience,1,1,1,2021,2021,3.239,1.1410000324249268
HRV,ATA,external_target_salience,1,1,1,2019,2019,3.212,-0.041999999433755875
BGR,BHR,external_target_salience,1,1,1,2015,2015,3.108,0.871999979019165
UKR,IRQ,external_target_salience,1,1,1,2021,2021,3.305,2.0789999961853027
SWE,SVN,reciprocal_asymmetry_candidate,1,1,1,2016,2016,3.258,1.8040000200271606
PRT,IDN,external_target_salience,1,1,1,2019,2019,3.146,0.46299999952316284
SRB,YEM,external_target_salience,1,1,1,2019,2019,3.253,-0.017999999225139618
ESP,PHL,external_target_salience,1,1,1,2017,2017,3.202,2.322999954223633
POL,SDN,external_target_salience,1,1,1,2017,2017,3.2,3.109999895095825
HRV,PRY,external_target_salience,1,1,1,2021,2021,3.208,0.7269999980926514
SWE,ARG,external_target_salience,1,1,1,2021,2021,3.239,1.1410000324249268
EST,VEN,external_target_salience,1,1,1,2020,2020,3.251,0.906000018119812
ESP,MOZ,external_target_salience,1,1,1,2021,2021,3.127,1.7209999561309814
CZE,TJK,external_target_salience,1,1,1,2016,2016,3.232,1.8179999589920044
NOR,HKG,external_target_salience,1,1,1,2022,2022,3.225,2.316999912261963
TUR,LUX,external_target_salience,1,1,1,2016,2016,3.26,1.3329999446868896
LVA,VEN,external_target_salience,1,1,1,2017,2017,3.262,2.753000020980835
ESP,XKX,external_target_salience,1,1,1,2018,2018,3.216,0.0949999988079071
NLD,MDG,external_target_salience,1,1,1,2021,2021,3.21,0.1550000011920929
GRC,NER,external_target_salience,1,1,1,2015,2015,3.364,0.21699999272823334
HRV,RWA,external_target_salience,1,1,1,2020,2020,3.224,0.18000000715255737
HUN,HTI,external_target_salience,1,1,1,2016,2016,3.2,1.4019999504089355
FRA,LKA,external_target_salience,1,1,1,2019,2019,3.326,0.4059999883174896
FRA,TWN,external_target_salience,1,1,1,2021,2021,3.169,0.11699999868869781
HUN,CAF,external_target_salience,1,1,1,2015,2015,3.259,0.21799999475479126
AUT,URY,external_target_salience,1,1,1,2018,2018,3.2,3.434999942779541
ISL,NPL,external_target_salience,1,1,1,2016,2016,3.226,0.38600000739097595
FIN,MDA,external_target_salience,1,1,1,2015,2015,3.174,2.622999906539917
NLD,HND,external_target_salience,1,1,1,2015,2015,3.232,2.1010000705718994
FRA,MUS,external_target_salience,1,1,1,2018,2018,3.216,0.23800000548362732
SVN,KHM,external_target_salience,1,1,1,2022,2022,3.231,2.562999963760376
CZE,MYS,external_target_salience,1,1,1,2016,2016,3.269,1.1890000104904175
FRA,ARG,external_target_salience,1,1,1,2018,2018,3.235,0.12800000607967377
AUT,AZE,external_target_salience,1,1,1,2015,2015,3.214,3.9579999446868896
AUT,MUS,external_target_salience,1,1,1,2015,2015,3.226,2.367000102996826
ITA,GIB,external_target_salience,1,1,1,2017,2017,3.195,0.2770000100135803
UKR,PSE,external_target_salience,1,1,1,2021,2021,3.26,0.39800000190734863
ITA,TWN,external_target_salience,1,1,1,2015,2015,3.2,2.690000057220459
GBR,CYM,external_target_salience,1,1,1,2020,2020,3.255,1.9570000171661377
PRT,NOR,reciprocal_asymmetry_candidate,1,1,1,2015,2015,3.162,1.8650000095367432
GRC,CAF,external_target_salience,1,1,1,2015,2015,3.281,3.0230000019073486
CZE,COL,external_target_salience,1,1,1,2016,2016,3.29,2.5959999561309814
ESP,KOR,external_target_salience,1,1,1,2017,2017,3.3,2.9210000038146973
SRB,MAC,external_target_salience,1,1,1,2017,2017,3.233,3.0969998836517334
UKR,EST,reciprocal_asymmetry_candidate,1,1,1,2016,2016,3.393,3.7880001068115234
NOR,BFA,external_target_salience,1,1,1,2017,2017,3.268,2.4639999866485596
NLD,KAZ,external_target_salience,1,1,1,2022,2022,3.306,2.3259999752044678
PRT,ALB,external_target_salience,1,1,1,2022,2022,3.19,0.23600000143051147
ITA,GHA,external_target_salience,1,1,1,2020,2020,3.216,4.863999843597412
ITA,KWT,external_target_salience,1,1,1,2020,2020,3.209,2.2890000343322754
SRB,KGZ,external_target_salience,1,1,1,2018,2018,3.3,2.621999979019165
HUN,NAM,external_target_salience,1,1,1,2017,2017,3.175,3.187000036239624
FIN,HRV,reciprocal_asymmetry_candidate,1,1,1,2018,2018,3.267,2.010999917984009
SVN,NER,external_target_salience,1,1,1,2016,2016,3.227,0.2329999953508377
BIH,PER,external_target_salience,1,1,1,2022,2022,3.253,4.210000038146973
ESP,AZE,external_target_salience,1,1,1,2022,2022,3.2,0.07000000029802322
PRT,SLE,external_target_salience,1,1,1,2021,2021,3.237,0.3659999966621399
FRA,THA,external_target_salience,1,1,1,2018,2018,3.263,-0.014999999664723873
ITA,HTI,external_target_salience,1,1,1,2020,2020,3.218,2.3610000610351562
LVA,WSM,external_target_salience,1,1,1,2017,2017,3.272,3.0899999141693115
NOR,JPN,external_target_salience,1,1,1,2016,2016,3.371,1.9579999446868896
NLD,GTM,external_target_salience,1,1,1,2020,2020,3.24,2.5460000038146973
AUT,MMR,external_target_salience,1,1,1,2021,2021,3.174,2.2750000953674316
PRT,BIH,reciprocal_asymmetry_candidate,1,1,1,2021,2021,3.163,3.308000087738037
GBR,CYP,external_target_salience,1,1,1,2021,2021,3.2,2.503000020980835
AUT,GGY,external_target_salience,1,1,1,2016,2016,3.222,0.007000000216066837
PRT,EST,reciprocal_asymmetry_candidate,1,1,1,2018,2018,3.224,2.7899999618530273
POL,TCD,external_target_salience,1,1,1,2018,2018,3.222,3.13100004196167
GBR,ABW,external_target_salience,1,1,1,2020,2020,3.249,0.9789999723434448
POL,TWN,external_target_salience,1,1,1,2016,2016,3.23,0.35100001096725464
NLD,BTN,external_target_salience,1,1,1,2016,2016,3.242,0.5410000085830688
ESP,COG,external_target_salience,1,1,1,2018,2018,3.288,0.7599999904632568
GRC,UGA,external_target_salience,1,1,1,2020,2020,3.29,1.8109999895095825
CZE,HKG,external_target_salience,1,1,1,2016,2016,3.283,3.744999885559082
EST,KWT,external_target_salience,1,1,1,2016,2016,3.129,1.9170000553131104
CZE,NGA,external_target_salience,1,1,1,2015,2015,3.165,2.953000068664551
SVN,NRU,external_target_salience,1,1,1,2017,2017,3.185,2.23799991607666
POL,MUS,external_target_salience,1,1,1,2017,2017,3.269,2.744999885559082
AUT,NER,external_target_salience,1,1,1,2015,2015,3.229,0.27000001072883606
NOR,CUB,external_target_salience,1,1,1,2016,2016,3.2,0.9010000228881836
SRB,BHR,external_target_salience,1,1,1,2017,2017,3.233,3.0969998836517334
SVN,PNG,external_target_salience,1,1,1,2017,2017,3.273,2.23799991607666
PRT,URY,external_target_salience,1,1,1,2017,2017,3.158,0.7850000262260437
CZE,LIE,external_target_salience,1,1,1,2018,2018,3.226,0.7850000262260437
NOR,SVN,reciprocal_asymmetry_candidate,1,1,1,2020,2020,3.187,0.39500001072883606
ITA,ISL,reciprocal_asymmetry_candidate,1,1,1,2017,2017,3.141,3.9809999465942383
PRT,UZB,external_target_salience,1,1,1,2022,2022,3.126,3.4079999923706055
HRV,GIB,external_target_salience,1,1,1,2015,2015,3.21,0.40299999713897705
FRA,BIH,reciprocal_asymmetry_candidate,1,1,1,2022,2022,3.249,0.1679999977350235
EST,CAF,external_target_salience,1,1,1,2016,2016,3.29,2.114000082015991
BEL,VUT,external_target_salience,1,1,1,2015,2015,3.233,1.8650000095367432
ISL,PAN,external_target_salience,1,1,1,2016,2016,3.233,0.37700000405311584
UKR,AUS,external_target_salience,1,1,1,2015,2015,3.216,3.9070000648498535
SRB,AZE,external_target_salience,1,1,1,2018,2018,3.139,0.2290000021457672
FIN,BRA,external_target_salience,1,1,1,2019,2019,3.157,3.937000036239624
SVN,ARE,external_target_salience,1,1,1,2015,2015,3.435,0.925000011920929
BIH,HND,external_target_salience,1,1,1,2022,2022,3.253,4.210000038146973
SWE,KHM,external_target_salience,1,1,1,2017,2017,3.252,2.2880001068115234
NOR,MEX,external_target_salience,1,1,1,2020,2020,3.239,0.5070000290870667
ESP,BFA,external_target_salience,1,1,1,2015,2015,3.2,4.646999835968018
UKR,IRL,external_target_salience,1,1,1,2017,2017,3.367,2.7249999046325684
ISL,CMR,external_target_salience,1,1,1,2022,2022,3.262,2.2980000972747803
FRA,GHA,external_target_salience,1,1,1,2019,2019,3.242,2.5299999713897705
HUN,MOZ,external_target_salience,1,1,1,2017,2017,3.175,3.187000036239624
TUR,EST,reciprocal_asymmetry_candidate,1,1,1,2016,2016,3.26,1.3329999446868896
SRB,MEX,external_target_salience,1,1,1,2021,2021,3.15,4.942999839782715
TUR,SGP,external_target_salience,1,1,1,2016,2016,3.284,2.8910000324249268
SVN,CYM,external_target_salience,1,1,1,2015,2015,3.309,0.6100000143051147
EST,MUS,external_target_salience,1,1,1,2021,2021,3.2,2.4830000400543213
ESP,ZAF,external_target_salience,1,1,1,2017,2017,3.3,2.9210000038146973
FRA,SVN,reciprocal_asymmetry_candidate,1,1,1,2018,2018,3.2,3.2230000495910645
ESP,SVN,reciprocal_asymmetry_candidate,1,1,1,2022,2022,3.208,2.1679999828338623
PRT,SEN,external_target_salience,1,1,1,2016,2016,3.162,5.184999942779541
ITA,TJK,external_target_salience,1,1,1,2021,2021,3.157,2.867000102996826
FRA,COG,external_target_salience,1,1,1,2018,2018,3.259,0.8600000143051147
SVN,GTM,external_target_salience,1,1,1,2018,2018,3.26,0.2759999930858612
HUN,NIC,external_target_salience,1,1,1,2015,2015,3.244,2.5290000438690186
FIN,CIV,external_target_salience,1,1,1,2019,2019,3.192,0.9100000262260437
BGR,PRK,external_target_salience,1,1,1,2020,2020,3.309,1.0770000219345093
NLD,CPV,external_target_salience,1,1,1,2016,2016,3.256,0.39399999380111694
NLD,MOZ,external_target_salience,1,1,1,2021,2021,3.264,1.9019999504089355
HUN,CUB,external_target_salience,1,1,1,2016,2016,3.245,2.7990000247955322
HUN,SDN,external_target_salience,1,1,1,2016,2016,3.252,1.1069999933242798
LVA,PER,external_target_salience,1,1,1,2017,2017,3.272,3.0899999141693115
ITA,ECU,external_target_salience,1,1,1,2021,2021,3.205,3.1410000324249268
BIH,YEM,external_target_salience,1,1,1,2020,2020,3.206,3.869999885559082
SWE,HKG,external_target_salience,1,1,1,2020,2020,3.3,4.581999778747559
NLD,TWN,external_target_salience,1,1,1,2021,2021,3.438,1.3739999532699585
ISL,SVK,external_target_salience,1,1,1,2022,2022,3.234,1.1390000581741333
EST,KEN,external_target_salience,1,1,1,2019,2019,3.238,0.9509999752044678
CZE,NPL,external_target_salience,1,1,1,2021,2021,3.228,0.03099999949336052
GRC,KWT,external_target_salience,1,1,1,2019,2019,3.228,0.15199999511241913
EST,MKD,external_target_salience,1,1,1,2016,2016,3.319,0.4490000009536743
EST,PRT,reciprocal_asymmetry_candidate,1,1,1,2015,2015,3.333,0.8880000114440918
NLD,ZMB,external_target_salience,1,1,1,2015,2015,3.232,2.1010000705718994
HRV,BRA,external_target_salience,1,1,1,2020,2020,3.222,0.09700000286102295
POL,PER,external_target_salience,1,1,1,2018,2018,3.305,3.430999994277954
POL,GHA,external_target_salience,1,1,1,2020,2020,3.354,1.628999948501587
AUT,BTN,external_target_salience,1,1,1,2016,2016,3.17,1.4869999885559082
SWE,KIR,external_target_salience,1,1,1,2015,2015,3.235,0.30799999833106995
CZE,BHR,external_target_salience,1,1,1,2015,2015,3.224,0.7570000290870667
BGR,BRA,external_target_salience,1,1,1,2016,2016,3.176,2.9609999656677246
CZE,ATA,external_target_salience,1,1,1,2015,2015,3.231,1.3860000371932983
BEL,SUR,external_target_salience,1,1,1,2022,2022,3.3,3.2330000400543213
HRV,GHA,external_target_salience,1,1,1,2018,2018,3.35,-0.028999999165534973
BIH,LBN,external_target_salience,1,1,1,2021,2021,3.259,2.256999969482422
SRB,IRL,external_target_salience,1,1,1,2019,2019,3.316,3.0959999561309814
ITA,GRL,external_target_salience,1,1,1,2019,2019,3.2,0.28700000047683716
HRV,CAF,external_target_salience,1,1,1,2015,2015,3.296,0.5419999957084656
LVA,SLV,external_target_salience,1,1,1,2017,2017,3.344,3.0899999141693115
SRB,HTI,external_target_salience,1,1,1,2021,2021,3.229,1.2120000123977661
SRB,SDN,external_target_salience,1,1,1,2016,2016,3.238,3.821000099182129
NOR,MWI,external_target_salience,1,1,1,2016,2016,3.249,2.9649999141693115
FRA,ARE,external_target_salience,1,1,1,2018,2018,3.236,-0.004000000189989805
TUR,MNG,external_target_salience,1,1,1,2019,2019,3.255,1.5099999904632568
BEL,OMN,external_target_salience,1,1,1,2016,2016,3.187,1.534999966621399
SVN,GMB,external_target_salience,1,1,1,2017,2017,3.237,0.5410000085830688
HUN,MDA,external_target_salience,1,1,1,2015,2015,3.183,2.7679998874664307
SWE,BHR,external_target_salience,1,1,1,2018,2018,3.267,0.027000000700354576
BEL,BRB,external_target_salience,1,1,1,2015,2015,3.233,1.8650000095367432
SRB,SSD,external_target_salience,1,1,1,2016,2016,3.262,3.821000099182129
TUR,SVK,external_target_salience,1,1,1,2016,2016,3.176,2.9609999656677246
ITA,KOR,external_target_salience,1,1,1,2021,2021,3.233,1.4950000047683716
AUT,HND,external_target_salience,1,1,1,2020,2020,3.23,0.32100000977516174
SRB,SAU,external_target_salience,1,1,1,2016,2016,3.174,3.7939999103546143
SVN,ZWE,external_target_salience,1,1,1,2021,2021,3.333,1.4800000190734863
ISL,CHL,external_target_salience,1,1,1,2021,2021,3.2,3.617000102996826
HRV,NIC,external_target_salience,1,1,1,2019,2019,3.213,2.4660000801086426
AUT,ECU,external_target_salience,1,1,1,2020,2020,3.23,0.32100000977516174
ITA,DJI,external_target_salience,1,1,1,2019,2019,3.233,2.249000072479248
GRC,CYM,external_target_salience,1,1,1,2021,2021,3.484,2.815999984741211
POL,PAN,external_target_salience,1,1,1,2016,2016,3.217,3.496999979019165
GRC,MMR,external_target_salience,1,1,1,2016,2016,3.202,0.328000009059906
SWE,JEY,external_target_salience,1,1,1,2016,2016,3.249,0.22200000286102295
CZE,DZA,external_target_salience,1,1,1,2016,2016,3.207,2.302999973297119
HRV,GTM,external_target_salience,1,1,1,2019,2019,3.169,0.23000000417232513
ESP,ALB,external_target_salience,1,1,1,2018,2018,3.182,3.0989999771118164
BEL,MOZ,external_target_salience,1,1,1,2017,2017,3.217,1.9900000095367432
AUT,SLE,external_target_salience,1,1,1,2016,2016,3.3,0.9399999976158142
SRB,PRK,external_target_salience,1,1,1,2017,2017,3.265,3.0969998836517334
CZE,TGO,external_target_salience,1,1,1,2015,2015,3.419,1.5479999780654907
GRC,CRI,external_target_salience,1,1,1,2020,2020,3.337,2.2660000324249268
EST,CMR,external_target_salience,1,1,1,2020,2020,3.244,4.183000087738037
AUT,KHM,external_target_salience,1,1,1,2021,2021,3.238,0.0560000017285347
BEL,MDG,external_target_salience,1,1,1,2015,2015,3.233,1.8650000095367432
AUT,KWT,external_target_salience,1,1,1,2015,2015,3.208,0.1289999932050705
CZE,NAM,external_target_salience,1,1,1,2020,2020,3.212,3.1080000400543213
FRA,HRV,reciprocal_asymmetry_candidate,1,1,1,2019,2019,3.223,0.6029999852180481
SWE,TJK,external_target_salience,1,1,1,2021,2021,3.341,1.2920000553131104
HUN,VEN,external_target_salience,1,1,1,2019,2019,3.168,0.3440000116825104
POL,CYP,external_target_salience,1,1,1,2017,2017,3.2,1.9110000133514404
HUN,MMR,external_target_salience,1,1,1,2015,2015,3.293,0.5389999747276306
POL,XKX,external_target_salience,1,1,1,2017,2017,3.38,2.997999906539917
LVA,NIC,external_target_salience,1,1,1,2017,2017,3.275,1.9470000267028809
SRB,GRD,external_target_salience,1,1,1,2017,2017,3.233,3.0969998836517334
SWE,CUB,external_target_salience,1,1,1,2017,2017,3.193,0.23499999940395355
FIN,CAF,external_target_salience,1,1,1,2016,2016,3.326,3.818000078201294
SWE,MNE,external_target_salience,1,1,1,2019,2019,3.315,3.3980000019073486
AUT,HKG,external_target_salience,1,1,1,2016,2016,3.365,0.03700000047683716
NOR,TZA,external_target_salience,1,1,1,2019,2019,3.237,3.6579999923706055
SRB,ERI,external_target_salience,1,1,1,2015,2015,3.234,2.6510000228881836
ESP,MWI,external_target_salience,1,1,1,2022,2022,3.238,0.49000000953674316
SVN,CHL,external_target_salience,1,1,1,2021,2021,3.222,1.684999942779541
GBR,DMA,external_target_salience,1,1,1,2021,2021,3.211,2.6429998874664307
SRB,GUM,external_target_salience,1,1,1,2017,2017,3.233,3.0969998836517334
HRV,CRI,external_target_salience,1,1,1,2017,2017,3.283,0.052000001072883606
ESP,SVK,external_target_salience,1,1,1,2017,2017,3.218,2.9210000038146973
HUN,MDV,external_target_salience,1,1,1,2021,2021,3.194,0.2529999911785126
BEL,BOL,external_target_salience,1,1,1,2020,2020,3.3,3.0480000972747803
EST,MRT,external_target_salience,1,1,1,2016,2016,3.329,1.159999966621399
