country,target_iso3,source_year,analysis_scope,n_mentions,n_speeches,n_speakers,mean_concreteness,mean_sentiment
HUN,ARM,2019,external_target_salience,3,1,1,3.2273333333333336,4.779666741689046
ISL,ARM,2015,external_target_salience,3,1,1,3.2563333333333335,3.003333330154419
ITA,ARM,2015,external_target_salience,1,1,1,3.162,2.8589999675750732
ITA,ARM,2017,external_target_salience,4,3,2,3.2495,0.6807499825954437
ITA,ARM,2020,external_target_salience,1,1,1,3.2,2.1010000705718994
LVA,ARM,2021,external_target_salience,2,1,1,3.3255,0.6800000369548798
NLD,ARM,2015,external_target_salience,2,2,2,3.218,2.8919999599456787
NLD,ARM,2017,external_target_salience,2,2,1,3.3114999999999997,0.9674999862909317
NLD,ARM,2018,external_target_salience,1,1,1,3.174,2.4070000648498535
NLD,ARM,2021,external_target_salience,2,2,2,3.2175000000000002,2.062999963760376
NOR,ARM,2017,external_target_salience,1,1,1,3.173,0.9070000052452087
POL,ARM,2015,external_target_salience,1,1,1,3.219,2.8420000076293945
POL,ARM,2016,external_target_salience,3,2,2,3.2260000000000004,2.950999895731608
POL,ARM,2017,external_target_salience,10,10,8,3.2158,2.2101000130176542
POL,ARM,2018,external_target_salience,5,3,3,3.2136000000000005,3.3013999462127686
POL,ARM,2021,external_target_salience,1,1,1,3.219,2.9570000171661377
POL,ARM,2022,external_target_salience,24,12,11,3.2064583333333334,3.4570833295583725
SWE,ARM,2019,external_target_salience,1,1,1,3.174,4.614999771118164
SWE,ARM,2020,external_target_salience,1,1,1,3.225,0.1509999930858612
TUR,ARM,2017,external_target_salience,2,1,1,3.233,0.017999999225139618
TUR,ARM,2020,external_target_salience,6,3,3,3.2928333333333337,1.6014999846617382
TUR,ARM,2021,external_target_salience,1,1,1,3.261,0.5680000185966492
TUR,ARM,2022,external_target_salience,1,1,1,3.268,0.3050000071525574
CZE,ATA,2015,external_target_salience,1,1,1,3.231,1.3860000371932983
GBR,ATA,2016,external_target_salience,1,1,1,3.2,0.2770000100135803
GBR,ATA,2019,external_target_salience,1,1,1,3.231,0.5640000104904175
HRV,ATA,2019,external_target_salience,1,1,1,3.212,-0.041999999433755875
AUT,AUS,2015,external_target_salience,33,17,11,3.277939393939394,2.3482424237511377
AUT,AUS,2016,external_target_salience,7,6,6,3.240285714285714,2.483857126307807
AUT,AUS,2017,external_target_salience,4,3,2,3.32525,0.7177499746903777
AUT,AUS,2018,external_target_salience,3,3,3,3.200333333333333,3.0173333485921225
AUT,AUS,2021,external_target_salience,1,1,1,3.279,0.10899999737739563
AUT,AUS,2022,external_target_salience,2,2,1,3.239,0.18900000303983688
BEL,AUS,2015,external_target_salience,3,2,2,3.284333333333333,1.636000007390976
BEL,AUS,2017,external_target_salience,3,1,1,3.2929999999999997,0.9610000203053156
BEL,AUS,2018,external_target_salience,12,12,5,3.2140833333333334,1.2305833188196023
BEL,AUS,2019,external_target_salience,2,2,2,3.2475,2.585499942302704
BEL,AUS,2020,external_target_salience,17,11,8,3.2531764705882353,2.3171764550840153
BEL,AUS,2021,external_target_salience,15,11,8,3.231733333333333,2.381933303674062
BEL,AUS,2022,external_target_salience,4,2,2,3.214,1.9244999587535858
BGR,AUS,2016,external_target_salience,2,2,2,3.2685000000000004,2.9814999103546143
BGR,AUS,2021,external_target_salience,2,2,2,3.3205,3.302000045776367
BIH,AUS,2015,external_target_salience,3,1,1,3.3023333333333333,3.0329999923706055
CZE,AUS,2015,external_target_salience,11,6,4,3.241181818181818,2.0856363759799437
CZE,AUS,2016,external_target_salience,1,1,1,3.233,3.744999885559082
CZE,AUS,2018,external_target_salience,5,5,5,3.2096000000000005,1.987400008738041
CZE,AUS,2021,external_target_salience,1,1,1,3.228,1.2769999504089355
CZE,AUS,2022,external_target_salience,1,1,1,3.2,0.7110000252723694
ESP,AUS,2018,external_target_salience,2,1,1,3.1715,0.3630000054836273
ESP,AUS,2020,external_target_salience,2,1,1,3.342,1.8270000219345093
ESP,AUS,2022,external_target_salience,2,2,2,3.2184999999999997,1.2560000121593475
EST,AUS,2015,external_target_salience,3,3,3,3.2456666666666667,2.5169999996821084
EST,AUS,2016,external_target_salience,2,2,2,3.178,2.9739999771118164
EST,AUS,2017,external_target_salience,1,1,1,3.246,3.236999988555908
EST,AUS,2018,external_target_salience,23,18,11,3.2306521739130436,1.823913061566165
EST,AUS,2019,external_target_salience,8,8,5,3.18925,1.3998750001192093
FIN,AUS,2015,external_target_salience,1,1,1,3.225,2.0739998817443848
FIN,AUS,2016,external_target_salience,11,6,4,3.3431818181818183,2.401090906424956
FIN,AUS,2017,external_target_salience,2,2,2,3.167,2.6374999284744263
FIN,AUS,2018,external_target_salience,4,4,2,3.209,1.8557499945163727
FIN,AUS,2019,external_target_salience,2,2,2,3.218,2.45250004529953
FIN,AUS,2020,external_target_salience,2,2,2,3.1765,1.9645000472664833
FIN,AUS,2021,external_target_salience,1,1,1,3.2,2.877000093460083
FRA,AUS,2018,external_target_salience,4,4,4,3.22225,2.490000031888485
FRA,AUS,2019,external_target_salience,2,2,2,3.2365,2.1580000035464764
FRA,AUS,2020,external_target_salience,1,1,1,3.234,2.940000057220459
FRA,AUS,2021,external_target_salience,2,2,2,3.166,1.1689999774098396
GRC,AUS,2015,external_target_salience,13,7,6,3.223,0.7337692477382146
GRC,AUS,2016,external_target_salience,8,7,7,3.22925,2.323500007390976
GRC,AUS,2017,external_target_salience,10,3,3,3.2476,4.458500051498413
GRC,AUS,2019,external_target_salience,27,17,14,3.270851851851852,2.0287037036485143
GRC,AUS,2020,external_target_salience,4,4,4,3.2165,2.447999991476536
GRC,AUS,2021,external_target_salience,2,2,2,3.218,1.2080000340938568
HRV,AUS,2015,external_target_salience,7,3,2,3.2721428571428572,2.344999997211354
HRV,AUS,2016,external_target_salience,1,1,1,3.2,1.0540000200271606
HRV,AUS,2017,external_target_salience,7,7,3,3.228142857142857,2.183571397992117
HRV,AUS,2018,external_target_salience,13,11,8,3.2446923076923073,2.3801538256498485
HRV,AUS,2019,external_target_salience,12,9,7,3.2075833333333335,2.2237499989569187
HRV,AUS,2020,external_target_salience,10,9,7,3.2282,2.1623000472784044
HRV,AUS,2021,external_target_salience,1,1,1,3.188,3.575000047683716
HRV,AUS,2022,external_target_salience,3,3,3,3.205,1.8800000250339508
HUN,AUS,2015,external_target_salience,5,4,4,3.2232,0.9480000048875808
HUN,AUS,2016,external_target_salience,12,4,4,3.2235833333333335,3.386166676878929
HUN,AUS,2017,external_target_salience,3,3,3,3.231,2.75599996248881
HUN,AUS,2018,external_target_salience,6,5,5,3.248666666666667,3.3119999368985495
HUN,AUS,2019,external_target_salience,2,2,2,3.2695,3.756999969482422
ISL,AUS,2015,external_target_salience,2,2,2,3.2305,2.933500051498413
ISL,AUS,2017,external_target_salience,2,2,1,3.2329999999999997,2.340500056743622
ISL,AUS,2021,external_target_salience,1,1,1,3.228,0.7739999890327454
ITA,AUS,2015,external_target_salience,2,2,2,3.1835,2.24399995803833
ITA,AUS,2017,external_target_salience,5,3,1,3.222,0.739000004529953
ITA,AUS,2019,external_target_salience,7,3,2,3.224,3.1245713787419453
LVA,AUS,2018,external_target_salience,6,2,2,3.33,1.2416666224598885
LVA,AUS,2021,external_target_salience,1,1,1,3.232,2.4820001125335693
LVA,AUS,2022,external_target_salience,1,1,1,3.187,0.3869999945163727
NLD,AUS,2015,external_target_salience,51,29,15,3.3082941176470593,1.4449411674457437
NLD,AUS,2016,external_target_salience,8,8,5,3.27925,1.9547500312328339
NLD,AUS,2017,external_target_salience,7,5,4,3.267,2.6631428939955577
NLD,AUS,2018,external_target_salience,12,11,7,3.2923333333333336,1.6055000118600826
NLD,AUS,2019,external_target_salience,3,3,3,3.2543333333333333,3.309000015258789
NLD,AUS,2020,external_target_salience,2,2,2,3.229,3.4954999685287476
NLD,AUS,2021,external_target_salience,3,3,3,3.3443333333333336,1.9670000076293945
NOR,AUS,2015,external_target_salience,1,1,1,3.2,3.115000009536743
NOR,AUS,2018,external_target_salience,3,3,3,3.2246666666666663,0.7690000136693319
NOR,AUS,2019,external_target_salience,2,1,1,3.3465,2.217500001192093
NOR,AUS,2020,external_target_salience,10,7,3,3.2767000000000004,1.9978999823331833
NOR,AUS,2021,external_target_salience,8,5,3,3.246,1.9269999861717224
POL,AUS,2016,external_target_salience,3,3,3,3.2426666666666666,3.221000055472056
POL,AUS,2017,external_target_salience,2,1,1,3.269,0.2800000011920929
POL,AUS,2020,external_target_salience,2,2,2,3.189,2.5185000151395798
POL,AUS,2021,external_target_salience,1,1,1,3.295,0.17800000309944153
POL,AUS,2022,external_target_salience,1,1,1,3.233,1.3669999837875366
PRT,AUS,2015,external_target_salience,1,1,1,3.162,1.8650000095367432
PRT,AUS,2021,external_target_salience,3,2,2,3.169333333333333,1.6396666119496028
PRT,AUS,2022,external_target_salience,1,1,1,3.171,2.940000057220459
SRB,AUS,2019,external_target_salience,1,1,1,3.218,0.22499999403953552
SRB,AUS,2020,external_target_salience,1,1,1,3.307,3.0759999752044678
SRB,AUS,2021,external_target_salience,3,2,2,3.1953333333333336,2.1183332949876785
SRB,AUS,2022,external_target_salience,1,1,1,3.153,-0.054999999701976776
SVN,AUS,2015,external_target_salience,4,2,2,3.29375,3.2639999389648438
SVN,AUS,2016,external_target_salience,3,3,3,3.2449999999999997,2.4096667170524597
SVN,AUS,2017,external_target_salience,1,1,1,3.192,1.746999979019165
SVN,AUS,2018,external_target_salience,12,8,7,3.25525,1.9586666965236266
SVN,AUS,2019,external_target_salience,1,1,1,3.223,1.1399999856948853
SWE,AUS,2016,external_target_salience,6,5,5,3.2563333333333335,1.942333330710729
SWE,AUS,2017,external_target_salience,3,3,3,3.323,1.7053332726160686
SWE,AUS,2018,external_target_salience,3,3,3,3.2206666666666663,4.222999970118205
SWE,AUS,2020,external_target_salience,10,2,2,3.2484,1.8782999634742736
SWE,AUS,2021,external_target_salience,12,3,3,3.249166666666667,1.943833344305555
SWE,AUS,2022,external_target_salience,1,1,1,3.204,4.0970001220703125
TUR,AUS,2017,external_target_salience,1,1,1,3.212,0.23000000417232513
TUR,AUS,2018,external_target_salience,1,1,1,3.229,2.000999927520752
TUR,AUS,2019,external_target_salience,1,1,1,3.141,1.996000051498413
TUR,AUS,2022,external_target_salience,2,2,2,3.176,2.2275000996887684
UKR,AUS,2015,external_target_salience,1,1,1,3.216,3.9070000648498535
BEL,AUT,2015,reciprocal_asymmetry_candidate,9,9,5,3.2484444444444445,2.0973333285914526
BEL,AUT,2016,reciprocal_asymmetry_candidate,18,11,5,3.2594444444444446,2.3646666606267295
BEL,AUT,2017,reciprocal_asymmetry_candidate,6,5,5,3.2298333333333336,2.2080000241597495
BEL,AUT,2018,reciprocal_asymmetry_candidate,46,34,15,3.2414782608695654,1.906391303986311
BEL,AUT,2019,reciprocal_asymmetry_candidate,3,3,3,3.269,2.6790000001589456
BEL,AUT,2020,reciprocal_asymmetry_candidate,5,5,5,3.3028,1.9651999928057193
BEL,AUT,2021,reciprocal_asymmetry_candidate,25,16,4,3.22884,1.4661599975824355
BEL,AUT,2022,reciprocal_asymmetry_candidate,10,9,6,3.2462000000000004,1.651700010150671
BGR,AUT,2015,reciprocal_asymmetry_candidate,5,4,4,3.2396000000000003,0.6677999936044217
BGR,AUT,2016,reciprocal_asymmetry_candidate,8,6,5,3.24225,2.7236250145360827
BGR,AUT,2018,reciprocal_asymmetry_candidate,13,10,5,3.2364615384615383,2.0366923109843182
BGR,AUT,2019,reciprocal_asymmetry_candidate,3,3,3,3.228666666666667,2.9609999457995095
BGR,AUT,2021,reciprocal_asymmetry_candidate,1,1,1,3.32,0.49000000953674316
BIH,AUT,2016,reciprocal_asymmetry_candidate,1,1,1,3.212,2.809999942779541
BIH,AUT,2017,reciprocal_asymmetry_candidate,1,1,1,3.191,2.938999891281128
BIH,AUT,2018,reciprocal_asymmetry_candidate,3,2,2,3.2946666666666666,2.2819999853769937
BIH,AUT,2019,reciprocal_asymmetry_candidate,1,1,1,3.252,1.0069999694824219
BIH,AUT,2020,reciprocal_asymmetry_candidate,4,3,3,3.2479999999999998,2.0715000219643116
CZE,AUT,2015,reciprocal_asymmetry_candidate,60,31,16,3.277416666666667,1.587916669032226
CZE,AUT,2016,reciprocal_asymmetry_candidate,55,30,12,3.2851454545454546,2.395327276935462
CZE,AUT,2017,reciprocal_asymmetry_candidate,1,1,1,3.218,0.5799999833106995
CZE,AUT,2018,reciprocal_asymmetry_candidate,23,16,12,3.235913043478261,1.578086962680454
CZE,AUT,2019,reciprocal_asymmetry_candidate,4,2,2,3.24925,2.681999947875738
CZE,AUT,2020,reciprocal_asymmetry_candidate,1,1,1,3.181,0.0010000000474974513
CZE,AUT,2022,reciprocal_asymmetry_candidate,33,21,10,3.2463333333333333,1.7875151581159143
ESP,AUT,2015,reciprocal_asymmetry_candidate,4,2,2,3.2535,0.2504999968223274
ESP,AUT,2016,reciprocal_asymmetry_candidate,3,3,3,3.247,1.1316666478912036
ESP,AUT,2017,reciprocal_asymmetry_candidate,1,1,1,3.165,1.746000051498413
ESP,AUT,2018,reciprocal_asymmetry_candidate,2,2,2,3.1734999999999998,0.2929999977350235
ESP,AUT,2020,reciprocal_asymmetry_candidate,1,1,1,3.201,1.1749999523162842
ESP,AUT,2022,reciprocal_asymmetry_candidate,1,1,1,3.208,2.1679999828338623
EST,AUT,2015,reciprocal_asymmetry_candidate,3,3,2,3.2609999999999997,1.5683333774407704
EST,AUT,2016,reciprocal_asymmetry_candidate,2,2,2,3.229,2.0969999730587006
EST,AUT,2017,reciprocal_asymmetry_candidate,1,1,1,3.153,3.240999937057495
EST,AUT,2018,reciprocal_asymmetry_candidate,5,5,4,3.2152000000000003,1.0811999812722206
EST,AUT,2020,reciprocal_asymmetry_candidate,2,2,2,3.2375,0.09950000001117587
EST,AUT,2022,reciprocal_asymmetry_candidate,2,2,2,3.3434999999999997,2.7309999465942383
FIN,AUT,2015,reciprocal_asymmetry_candidate,1,1,1,3.18,0.9599999785423279
FIN,AUT,2016,reciprocal_asymmetry_candidate,11,10,7,3.2283636363636363,1.9384545412930576
FIN,AUT,2017,reciprocal_asymmetry_candidate,2,2,2,3.229,2.697000026702881
FIN,AUT,2018,reciprocal_asymmetry_candidate,12,12,7,3.2045,2.023083327958981
FIN,AUT,2019,reciprocal_asymmetry_candidate,2,2,2,3.1500000000000004,1.6859999299049377
FIN,AUT,2020,reciprocal_asymmetry_candidate,7,7,7,3.180142857142857,2.6788571732384816
FIN,AUT,2021,reciprocal_asymmetry_candidate,6,5,4,3.1809999999999996,2.1699999620517096
FRA,AUT,2017,reciprocal_asymmetry_candidate,2,2,2,3.2125,1.6965000480413437
FRA,AUT,2018,reciprocal_asymmetry_candidate,4,4,4,3.24725,1.070749994367361
FRA,AUT,2019,reciprocal_asymmetry_candidate,1,1,1,3.226,0.7749999761581421
FRA,AUT,2020,reciprocal_asymmetry_candidate,1,1,1,3.3,3.0239999294281006
GRC,AUT,2015,reciprocal_asymmetry_candidate,6,6,6,3.266666666666667,1.9966666400432587
GRC,AUT,2016,reciprocal_asymmetry_candidate,13,11,10,3.262230769230769,0.7712307698451556
GRC,AUT,2017,reciprocal_asymmetry_candidate,1,1,1,3.25,2.865000009536743
GRC,AUT,2019,reciprocal_asymmetry_candidate,7,6,6,3.264714285714286,1.2115714337144579
GRC,AUT,2020,reciprocal_asymmetry_candidate,9,9,7,3.2337777777777776,1.398888885974884
GRC,AUT,2021,reciprocal_asymmetry_candidate,11,8,8,3.367272727272727,2.2038181749257175
HRV,AUT,2015,reciprocal_asymmetry_candidate,27,21,13,3.2684444444444445,1.6658518535119515
HRV,AUT,2016,reciprocal_asymmetry_candidate,4,4,3,3.25375,2.1072499752044678
HRV,AUT,2017,reciprocal_asymmetry_candidate,40,25,11,3.235975,1.4103750065900384
HRV,AUT,2018,reciprocal_asymmetry_candidate,15,10,9,3.2646,1.8430000086625418
HRV,AUT,2019,reciprocal_asymmetry_candidate,16,14,11,3.2248125,2.2764375008409843
HRV,AUT,2020,reciprocal_asymmetry_candidate,34,23,12,3.2395,2.2975882214000998
HRV,AUT,2021,reciprocal_asymmetry_candidate,7,6,5,3.2851428571428576,1.8015714479344231
HRV,AUT,2022,reciprocal_asymmetry_candidate,5,3,3,3.2884,2.4799999713897707
HUN,AUT,2015,reciprocal_asymmetry_candidate,98,67,36,3.242938775510204,1.5587448921738838
HUN,AUT,2016,reciprocal_asymmetry_candidate,34,25,19,3.2393823529411763,1.5324411633260109
HUN,AUT,2017,reciprocal_asymmetry_candidate,22,10,8,3.233545454545455,1.4330454546619544
HUN,AUT,2018,reciprocal_asymmetry_candidate,31,25,20,3.2215806451612905,2.05951610447899
HUN,AUT,2019,reciprocal_asymmetry_candidate,21,15,10,3.2330476190476194,1.1290000026069937
HUN,AUT,2020,reciprocal_asymmetry_candidate,13,11,9,3.239,1.5379230718200023
HUN,AUT,2021,reciprocal_asymmetry_candidate,5,5,5,3.219,1.6770000398159026
HUN,AUT,2022,reciprocal_asymmetry_candidate,4,4,3,3.266,3.4802499152719975
ISL,AUT,2015,reciprocal_asymmetry_candidate,1,1,1,3.282,0.20999999344348907
ISL,AUT,2016,reciprocal_asymmetry_candidate,1,1,1,3.303,0.4189999997615814
ISL,AUT,2019,reciprocal_asymmetry_candidate,2,2,2,3.201,2.853999972343445
ISL,AUT,2021,reciprocal_asymmetry_candidate,2,2,2,3.2935,2.1369999647140503
ITA,AUT,2013,reciprocal_asymmetry_candidate,2,2,2,3.2155,0.6585000157356262
ITA,AUT,2014,reciprocal_asymmetry_candidate,3,3,3,3.1956666666666664,1.2553333044052124
ITA,AUT,2015,reciprocal_asymmetry_candidate,5,5,5,3.2359999999999998,2.3719999313354494
ITA,AUT,2017,reciprocal_asymmetry_candidate,22,15,14,3.2359545454545455,2.0112727123566647
ITA,AUT,2019,reciprocal_asymmetry_candidate,2,2,2,3.231,0.6000000089406967
ITA,AUT,2020,reciprocal_asymmetry_candidate,4,4,4,3.19875,0.6227499954402447
ITA,AUT,2021,reciprocal_asymmetry_candidate,2,2,2,3.207,1.0430000126361847
LVA,AUT,2018,reciprocal_asymmetry_candidate,2,1,1,3.214,0.09649999812245369
NLD,AUT,2015,reciprocal_asymmetry_candidate,24,21,15,3.3083333333333336,1.6754166712829222
NLD,AUT,2016,reciprocal_asymmetry_candidate,44,33,12,3.2691590909090906,2.1461590912870387
NLD,AUT,2017,reciprocal_asymmetry_candidate,1,1,1,3.214,2.6489999294281006
NLD,AUT,2018,reciprocal_asymmetry_candidate,25,23,11,3.25048,1.4635999751091004
NLD,AUT,2019,reciprocal_asymmetry_candidate,3,3,3,3.22,2.5580000082651773
NLD,AUT,2020,reciprocal_asymmetry_candidate,9,7,6,3.288333333333333,1.9337777694066365
NLD,AUT,2021,reciprocal_asymmetry_candidate,2,2,2,3.181,3.7920000553131104
NLD,AUT,2022,reciprocal_asymmetry_candidate,2,2,2,3.229,2.524999976158142
NOR,AUT,2016,reciprocal_asymmetry_candidate,9,8,7,3.248555555555556,2.0795555263757706
NOR,AUT,2017,reciprocal_asymmetry_candidate,2,2,2,3.2205,2.256999984383583
NOR,AUT,2018,reciprocal_asymmetry_candidate,1,1,1,3.258,1.4780000448226929
NOR,AUT,2022,reciprocal_asymmetry_candidate,1,1,1,3.2,0.574999988079071
POL,AUT,2016,reciprocal_asymmetry_candidate,9,6,6,3.3375555555555554,2.0665555828147464
POL,AUT,2017,reciprocal_asymmetry_candidate,5,5,5,3.2342,1.7831999838352204
POL,AUT,2018,reciprocal_asymmetry_candidate,1,1,1,3.19,2.239000082015991
POL,AUT,2019,reciprocal_asymmetry_candidate,2,2,1,3.1675,4.6209999322891235
POL,AUT,2020,reciprocal_asymmetry_candidate,1,1,1,3.212,3.8450000286102295
POL,AUT,2021,reciprocal_asymmetry_candidate,5,5,4,3.2642,2.828600025177002
POL,AUT,2022,reciprocal_asymmetry_candidate,1,1,1,3.239,3.375
PRT,AUT,2015,reciprocal_asymmetry_candidate,1,1,1,3.14,0.47699999809265137
PRT,AUT,2016,reciprocal_asymmetry_candidate,2,2,2,3.2085,1.9540000557899475
PRT,AUT,2017,reciprocal_asymmetry_candidate,1,1,1,3.23,0.03799999877810478
PRT,AUT,2018,reciprocal_asymmetry_candidate,13,9,6,3.1661538461538465,2.0283077301887364
PRT,AUT,2019,reciprocal_asymmetry_candidate,1,1,1,3.113,0.4690000116825104
